18:10:25.359 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
Version: 4.0
Directory: C:\Windows\Microsoft.NET\Framework\v4.0.30319
ExePath: C:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\Users\bharg\AppData\Local\Microsoft\WindowsApps;C:\Users\bharg\AppData\Local\GitHubDesktop\bin
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\8.0.202\Sdks\

18:10:54.610 |V| BuildToolContainer            | :10                | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.MsBuildTool
Version: 17.0
Directory: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
ExePath: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\Users\bharg\AppData\Local\Microsoft\WindowsApps;C:\Users\bharg\AppData\Local\GitHubDesktop\bin
	DOTNET_MSBUILD_SDK_RESOLVER_CLI_DIR=C:\Program Files\dotnet

18:10:54.610 |V| BuildToolContainer            | :10                | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.MsBuildTool
Version: 17.0
Directory: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64
ExePath: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\Users\bharg\AppData\Local\Microsoft\WindowsApps;C:\Users\bharg\AppData\Local\GitHubDesktop\bin
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\8.0.202\Sdks\

18:10:54.610 |V| BuildToolContainer            | :10                | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.DotNetCoreMsBuild
Version: 17.0
Directory: C:\Program Files\dotnet\sdk\8.0.202
ExePath: C:\Program Files\dotnet\sdk\8.0.202\MSBuild.dll
EnvironmentVariables:
	MSBuildExtensionsPath=C:\Program Files\dotnet\sdk\8.0.202
	DOTNET_HOST_PATH=C:\Program Files\dotnet\dotnet.exe
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\8.0.202\Sdks

18:10:54.620 |V| BuildToolAutoDetector         | :10                | Get highest build tool: Type: JetBrains.ProjectModel.MSBuild.BuildTools.MsBuildTool
Version: 17.0
Directory: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64
ExePath: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\Users\bharg\AppData\Local\Microsoft\WindowsApps;C:\Users\bharg\AppData\Local\GitHubDesktop\bin
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\8.0.202\Sdks\

18:10:54.622 |V| SettingsLogging               | :1                 | Delay-executing default settings provider “JetBrains.ProjectModel.Caches.PsiConfigurationDefaultSettings, JetBrains.Platform.ProjectModel, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325” when queried for key path /Default/Environment/Hierarchy/PsiConfigurationSettingsKey/LocationType/@EntryValue.
18:10:54.622 |V| BuildToolUtils                | :10                | .NET CLI path in settings not found try to fallback to first detected .NET CLI runtime
18:10:54.626 |V| DotNetCoreCli                 | :10                | .NET Core at “C:\Program Files (x86)\dotnet” does not have the SDK folder inside.
18:10:54.626 |V| DotNetCoreCli                 | :10                | .NET Core at “C:\Program Files (x86)\dotnet” does not contain any valid SDK.
18:10:54.632 |V| BuildToolUtils                | :10                | .NET CLI path in settings not found try to fallback to first detected .NET CLI runtime
18:10:54.635 |V| DotNetCoreRuntimesDetector    | :10                | .NET Core CLI creation from installation folder: “C:\Program Files\dotnet\x64” fail with error: ".NET CLI installation folder is not found"
18:10:54.636 |V| RiderSolutionToolset          | :10                | Build and runtime calculation finished
18:10:54.638 |V| RiderSolutionToolset          | :10                | <Measured> "RiderSolutionToolset.UpdateFromSettings"  time=74ms
18:10:54.702 |V| SolutionCaches                | :1                 | Creating solution caches. Expected path: 'C:\Users\bharg\AppData\Local\JetBrains\Transient\RiderFlow\v223\SolutionCaches\_jam3.-451423884'
18:10:54.704 |V| LevelDbDriver                 | :1                 | Opening database with DbOpenParams: [
 Url=C:\Users\bharg\AppData\Local\JetBrains\Transient\RiderFlow\v223\SolutionCaches\_jam3.-451423884
 Subfolder=Db
 ParanoidChecks=False
 OnError=ClearAndRetry
 TakeMutex=True
 OnMutextNotAcquired=OpenIndexed
 SecondaryUrl=C:\Users\bharg\AppData\Local\Temp\JetBrains\ReSharper.Db.2024-03-19_18-10-54.702
 OnValidationFail=Clear
 ExpectedVersion=2022.3 EAP 9 D:254:net223-listpattern-fixes
 PolymorphicTypes=<len=19>
  (JetBrains.ReSharper.Psi.CSharp.Impl.Dependencies.CSharpUsingsInfo, 1279751249)
  (JetBrains.ReSharper.Psi.VB.Impl.VBUsingsInfo, 202107484)
  (JetBrains.ReSharper.Feature.Services.Resx.i18n.ResxResourceItem, -1941261798)
  (JetBrains.ReSharper.Daemon.CallGraph.CallGraphDataElement, 1837076280)
  (JetBrains.ReSharper.Psi.Asp.Impl.AspUsingsInfo, 1399797158)
  (JetBrains.ReSharper.Plugins.Unity.CacheVersion, 1038214992)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.UnityEvents.UnityEventsDataElement, -1154157181)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.InputActions.InputActionsDataElement, -17833331)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetScriptUsages.AssetScriptUsagesDataElement, 1890337727)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetInspectorValues.AssetInspectorValuesDataElement, -1928911440)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetInspectorValues.InspectorVariableUsage, 341834283)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetInspectorValues.Values.AssetReferenceValue, 85143989)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetInspectorValues.Values.AssetSimpleValue, -817634308)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetInspectorValues.Values.Int2Value, -1085131750)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetHierarchy.AssetDocumentHierarchyElement, -2115648290)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetHierarchy.Elements.PrefabModification, -1438556656)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AnimatorUsages.AnimatorUsagesDataElement, -1562130222)
  (JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AnimationEventsUsages.AnimationUsagesDataElement, -2138031391)
  (JetBrains.ReSharper.Plugins.Unity.RiderFlow.Features.FindUsages.AssetUsages.AssetUsagesDataElement, 1744182256)
]
18:11:10.147 |V| LevelDbAutocommitTransaction  | :1                 | STV.Started `LevelDbAutocommitTransaction` in separate thread
18:11:10.153 |V| LevelDbDriver                 | :1                 | Already cleared: False, oldVersion: 2022.3 EAP 9 D:254:net223-listpattern-fixes, newVersion: 2022.3 EAP 9 D:254:net223-listpattern-fixes
18:11:10.177 |V| LevelDbMapStats               | :1                 | Sid 1785310243: 'PersistentProperties'
18:11:10.177 |V| SolutionCaches                | :1                 | Solution caches opened in 'C:\Users\bharg\AppData\Local\JetBrains\Transient\RiderFlow\v223\SolutionCaches\_jam3.-451423884.00'. Cleared: 'False'. Persistent: 'True'
18:11:10.186 |V| LevelDbMapStats               | :1                 | Sid 1673166404: 'ProjectModelCaches::TopLevelIndices'
18:11:10.201 |V| LevelDbMapStats               | :1                 | Sid 1377125970: 'ProjectModelCaches::Tree'
18:11:10.203 |V| LevelDbMapStats               | :1                 | Sid 367289608: 'ProjectModelCaches::ProjectProperties'
18:11:10.204 |V| LevelDbMapStats               | :1                 | Sid 1690347756: 'ProjectModelCaches::ProjectFileProperties'
18:11:11.116 |V| NuGetConfigManagerSTE         | :1                 | STV.Started `NuGetConfigManagerSTE` in separate thread
18:11:11.346 |V| ManifestUpdater               | :1                 | STV.Started `NuGetDotnetToolsTracker.ManifestUpdater` in separate thread
18:11:11.588 |V| ProjectModelUpdateStates      | :1                 | IsInHardUpdateState: False
18:11:11.859 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder C:\Users\bharg\AppData\Local\Temp\NuGetScratch
18:11:11.911 |V| LevelDbMapStats               | :1                 | Sid 834200438: 'PersistentProjectModelElementProperties.ExcludedProject`'
18:11:12.367 |V| FileSystemTrackerImpl         | :1                 | IgnoreChangesInFolder C:\Users\bharg\AppData\Local\JetBrains\Transient\RiderFlow\v223\SolutionCaches\_jam3.-451423884.00
18:11:12.549 |V| LevelDbMapStats               | :1                 | Sid 124325476: 'AutoDetectedValuesDb'
18:11:12.562 |V| LevelDbMapStats               | :1                 | Sid 616018317: 'CSharpAutoNamingValues'
18:11:12.620 |V| FileSystemTrackerImpl         | JetPool(S) #1:13   | Stop IgnoreChangesInFolder C:\Users\bharg\AppData\Local\Temp\NuGetScratch
18:11:12.647 |V| FileSystemTrackerImpl         | JetPool(S) #1:13   | IgnoreChangesInFolder C:\Users\bharg\AppData\Local\Temp\NuGetScratch
18:11:12.951 |V| ComponentContainersStatistics | :1                 | <Finish> "ComponentContainer.SolutionInstanceContainer" time=18566ms. Total: 18569.6266ms
18:11:12.951 |V| ComponentContainersStatistics | :1                 | <Measured> "ComponentContainer[SolutionInstanceContainer]"  value=18566ms
18:11:12.951 |V| ComponentStorage              | :1                 | <Measured> "Compose: SolutionInstanceContainer"  time=18571ms
18:11:12.956 |V| ComponentStorage              | :1                 | ProjectsHostContainer created
18:11:12.959 |V| CatalogComponentSource        | :1                 | Created a CatalogComponentSource for container “Container: ProjectsHostContainer”. To trace eligible components set, enable TRACE level for this log category (JetBrains.Application.Extensibility.CatalogComponentSource).
18:11:13.079 |V| ComponentContainersStatistics | :1                 | <Finish> "ComponentContainer.ProjectsHostContainer" time=120ms. Total: 120.3808ms
18:11:13.079 |V| ComponentContainersStatistics | :1                 | <Measured> "ComponentContainer[ProjectsHostContainer]"  value=120ms
18:11:13.079 |V| ComponentStorage              | :1                 | <Measured> "Compose: ProjectsHostContainer"  time=121ms
18:11:13.403 |V| ProjectModelViewHost          | :1                 | SyncPrototype
18:11:13.420 |V| SolutionHost                  | :1                 | Load and sync 0 projects...
18:11:13.469 |V| DotnetToolsSolutionLoadOperation| :1                 | DotnetToolsSolutionLoadOperation skipped because no dotnet tools installed
18:11:13.522 |V| SolutionHostSync              | :1                 | Initialize project model with 0 added, 0 updated and 0 removed projects on stage InitialSynchronizeSolution
18:11:13.553 |V| SettingsLogging               | :20                | SettingsChangeDispatch: done dispatching 1 unique requests in 19,988 ms.
18:11:13.553 |V| SettingsLogging               | :20                | SettingsChangeDispatch: now dispatching 36 unique requests.
18:11:13.577 |I| RiderSolutionLoadProgress     | :1                 | Execute task [LoadSolutionFromCache] 'Load Solution From Cache'
18:11:13.662 |V| ProjectModelCaches            | JetPool(S) #1:13   | There are 0 top-level projects in cache and 2 (including Misc and Solution project) top-level projects were loaded.
18:11:13.667 |V| SettingsLogging               | :11                | SettingsChangeDispatch: done dispatching 36 unique requests in 113 ms.
18:11:13.667 |V| SettingsLogging               | :11                | SettingsChangeDispatch: now dispatching 1 unique requests.
18:11:13.667 |V| ProjectModelCaches            | JetPool(S) #1:13   | Cache contains 0 items, 0 project properties and 0 project file properties. Loaded 0 of them.
18:11:13.667 |V| SettingsLogging               | :11                | SettingsChangeDispatch: done dispatching 1 unique requests in 0 ms.
18:11:13.667 |V| SettingsLogging               | :11                | SettingsChangeDispatch: now dispatching 0 unique requests.
18:11:13.667 |V| SettingsLogging               | :11                | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
18:11:13.699 |I| RiderFlowSolutionManager      | JetPool(S) #1:13   | Solution 'jam3' was loaded from caches
18:11:13.731 |I| RiderFlowSolutionManager      | :1                 | Continuation of async project model load task on UI thread...
18:11:13.743 |I| SolutionHostStructureWaiter   | :1                 | Project structure already initialized
18:11:13.746 |I| RiderSolutionLoadProgress     | :1                 | Execute task [SolutionContainer] 'Wait for delayed shell components'
18:11:13.746 |V| RiderSolutionLoadProgress     | :1                 | <Measured> "SolutionLoad.Creating.Solution.Container"  value=165ms
18:11:13.774 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: now dispatching 0 unique requests.
18:11:13.774 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
18:11:13.883 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: now dispatching 1 unique requests.
18:11:13.897 |V| RiderApplicationRuntime       | :19                | Runtime calculation start
18:11:13.898 |V| BuildToolUtils                | :19                | Mono path in settings not found try to fallback to first detected Mono runtime
18:11:13.900 |V| EnvMonoPathProvider           | :19                | Mono in path not found
18:11:13.900 |V| BuildToolUtils                | :19                | Load Mono runtime:  from settings
18:11:13.900 |V| BuildToolUtils                | :19                | .NET CLI path in settings not found try to fallback to first detected .NET CLI runtime
18:11:13.907 |V| RiderSolutionToolset          | JetPool(S) #1:13   | Received settings change
18:11:13.908 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: done dispatching 1 unique requests in 24 ms.
18:11:13.908 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: now dispatching 0 unique requests.
18:11:13.908 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
18:11:13.911 |V| DotNetCoreCli                 | :19                | .NET Core at “C:\Program Files (x86)\dotnet” does not have the SDK folder inside.
18:11:13.911 |V| DotNetCoreCli                 | :19                | .NET Core at “C:\Program Files (x86)\dotnet” does not contain any valid SDK.
18:11:13.913 |V| DotNetCoreRuntimesDetector    | :19                | Skip .NET Core CLI runtime because doesn't have any SDK from installation folder: “C:\Program Files (x86)\dotnet”
18:11:13.913 |V| RiderApplicationRuntime       | :19                | Runtime calculation finished
18:11:13.933 |V| RiderApplicationRuntime       | :19                | <Measured> "RiderApplicationRuntime.UpdateFromSettings"  time=35ms
18:11:13.982 |V| RiderSolutionToolset          | :11                | Build and runtime calculation start
18:11:13.983 |V| BuildToolUtils                | :11                | Mono path in settings not found try to fallback to first detected Mono runtime
18:11:13.986 |V| EnvMonoPathProvider           | :11                | Mono in path not found
18:11:13.986 |V| BuildToolUtils                | :11                | Load Mono runtime:  from settings
18:11:13.986 |V| BuildToolUtils                | :11                | .NET CLI path in settings not found try to fallback to first detected .NET CLI runtime
18:11:13.994 |V| DotNetCoreCli                 | :11                | .NET Core at “C:\Program Files (x86)\dotnet” does not have the SDK folder inside.
18:11:13.994 |V| DotNetCoreCli                 | :11                | .NET Core at “C:\Program Files (x86)\dotnet” does not contain any valid SDK.
18:11:13.996 |V| DotNetCoreRuntimesDetector    | :11                | Skip .NET Core CLI runtime because doesn't have any SDK from installation folder: “C:\Program Files (x86)\dotnet”
18:11:13.997 |V| BuildToolContainer            | :11                | GetBuildToolBySettings versionKey=4294967293, customBuildToolPath=<EMPTY>, env=Projects: 0, MonoRootPath: , ActiveDotNetCoreCli: Cli: .NET CLI[	
SdksFolder: C:\Program Files\dotnet\sdk,
	ExePath: C:\Program Files\dotnet\dotnet.exe
	InstalationFolder: C:\Program Files\dotnet
	Sdks: [8.0.202]]
	Runtimes: [Microsoft.AspNetCore.App(7.0.14;8.0.3), Microsoft.NETCore.App(7.0.14;7.0.9;8.0.3), Microsoft.WindowsDesktop.App(7.0.14;8.0.3)],
Sdk: 8.0.202
18:11:13.998 |V| BuildToolContainer            | :11                | Use auto-detected toolset
18:11:13.998 |V| BuildToolContainer            | :11                | Autodetect: run auto detector
18:11:13.998 |V| BuildToolContainer            | :11                | Start build tool discovering in environment: Projects: 0, MonoRootPath: , ActiveDotNetCoreCli: Cli: .NET CLI[	
SdksFolder: C:\Program Files\dotnet\sdk,
	ExePath: C:\Program Files\dotnet\dotnet.exe
	InstalationFolder: C:\Program Files\dotnet
	Sdks: [8.0.202]]
	Runtimes: [Microsoft.AspNetCore.App(7.0.14;8.0.3), Microsoft.NETCore.App(7.0.14;7.0.9;8.0.3), Microsoft.WindowsDesktop.App(7.0.14;8.0.3)],
Sdk: 8.0.202
18:11:13.998 |V| RegistryMsBuildToolProvider   | :11                | Start build tool discover int registry: SOFTWARE\WOW6432Node\Microsoft\MSBuild\ToolsVersions
18:11:14.028 |V| RegistryMsBuildToolProvider   | :11                | Try to discover MSBuild from registry key: 2.0
18:11:14.029 |V| RegistryMsBuildToolProvider   | :11                | Try to discover MSBuild from registry key: 3.5
18:11:14.029 |V| RegistryMsBuildToolProvider   | :11                | Try to discover MSBuild from registry key: 4.0
18:11:14.030 |V| RegistryMsBuildToolProvider   | :11                | Found MSBuild: C:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe
18:11:14.031 |V| VisualStudio15MsBuildToolProvider| :11                | Try to discover MSBuild in installed VS15
18:11:14.031 |V| DevenvHostDiscovery           | :11                | Enumerating installed VS versions the classic machine way.
18:11:14.031 |V| DevenvHostDiscovery           | :11                | VS 10.0 has related keys but no installdir in the Registry.
18:11:14.031 |V| DevenvHostDiscovery           | :11                | VS 12.0 has related keys but no installdir in the Registry.
18:11:14.032 |V| DevenvHostDiscovery           | :11                | VS 14.0 has related keys but no installdir in the Registry.
18:11:14.032 |V| DevenvHostDiscovery           | :11                | Skipping discovered classic VS version 17.0 because it's not whitelisted.
18:11:14.032 |V| DevenvHostDiscovery           | :11                | Skipping discovered classic VS version 7.1 because it's not whitelisted.
18:11:14.032 |V| DevenvHostDiscovery           | :11                | VS 8.0 has related keys but no installdir in the Registry.
18:11:14.032 |V| DevenvHostDiscovery           | :11                | Attempting to create an instance of the VS Setup Configuration interface.
18:11:14.034 |V| DevenvHostDiscovery           | :11                | Successfully created an instance of the VS Setup Configuration interface.
18:11:14.034 |V| DevenvHostDiscovery           | :11                | Enumerating complete VS Product Instances.
18:11:14.041 |V| DevenvHostDiscovery           | :11                | Done with enumerating complete VS Product Instances.
18:11:14.041 |V| DevenvHostDiscovery           | :11                | Enumerating all VS Product Instances.
18:11:14.046 |V| DevenvHostDiscovery           | :11                | Done with enumerating all VS Product Instances.
18:11:14.046 |V| DevenvHostDiscovery           | :11                | InstalledVs 17.0_474e15c9 Incomplete=False VS2022 ver 17.9.3 (17.9.34701.34) aka “Visual Studio Community 2022” InstallDir “C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE” packages [<NULL>].
18:11:14.046 |V| VisualStudio15MsBuildToolProvider| :11                | Try to discover MSBuild in folder: VS 17.0_474e15c9 @ “C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE”
18:11:14.049 |V| VisualStudio15MsBuildToolProvider| :11                | Trying to read MSBuild version from assembly metadata “C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\MSBuild.exe”
18:11:14.050 |V| VisualStudio15MsBuildToolProvider| :11                | Found MSBuild: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\MSBuild.exe
18:11:14.050 |V| VisualStudio15MsBuildToolProvider| :11                | Trying to read MSBuild version from assembly metadata “C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe”
18:11:14.051 |V| VisualStudio15MsBuildToolProvider| :11                | Found MSBuild: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe
18:11:14.054 |V| DotNetCoreMsBuildProvider     | :11                | Found MSBuild in SDK: C:\Program Files\dotnet\sdk\8.0.202\MSBuild.dll
18:11:14.055 |V| BuildToolContainer            | :11                | Discover found 4 build tools
18:11:14.055 |V| BuildToolContainer            | :11                | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.MsBuildTool
Version: 4.0
Directory: C:\Windows\Microsoft.NET\Framework\v4.0.30319
ExePath: C:\Windows\Microsoft.NET\Framework\v4.0.30319\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\Users\bharg\AppData\Local\Microsoft\WindowsApps;C:\Users\bharg\AppData\Local\GitHubDesktop\bin
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\8.0.202\Sdks\

18:11:14.055 |V| BuildToolContainer            | :11                | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.MsBuildTool
Version: 17.0
Directory: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin
ExePath: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\Users\bharg\AppData\Local\Microsoft\WindowsApps;C:\Users\bharg\AppData\Local\GitHubDesktop\bin
	DOTNET_MSBUILD_SDK_RESOLVER_CLI_DIR=C:\Program Files\dotnet

18:11:14.055 |V| BuildToolContainer            | :11                | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.MsBuildTool
Version: 17.0
Directory: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64
ExePath: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\Users\bharg\AppData\Local\Microsoft\WindowsApps;C:\Users\bharg\AppData\Local\GitHubDesktop\bin
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\8.0.202\Sdks\

18:11:14.055 |V| BuildToolContainer            | :11                | Discovered build tool:
Type: JetBrains.ProjectModel.MSBuild.BuildTools.DotNetCoreMsBuild
Version: 17.0
Directory: C:\Program Files\dotnet\sdk\8.0.202
ExePath: C:\Program Files\dotnet\sdk\8.0.202\MSBuild.dll
EnvironmentVariables:
	MSBuildExtensionsPath=C:\Program Files\dotnet\sdk\8.0.202
	DOTNET_HOST_PATH=C:\Program Files\dotnet\dotnet.exe
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\8.0.202\Sdks

18:11:14.055 |V| BuildToolAutoDetector         | :11                | Get highest build tool: Type: JetBrains.ProjectModel.MSBuild.BuildTools.MsBuildTool
Version: 17.0
Directory: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64
ExePath: C:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\MSBuild.exe
EnvironmentVariables:
	PATH=C:\Program Files\dotnet;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\Users\bharg\AppData\Local\Microsoft\WindowsApps;C:\Users\bharg\AppData\Local\GitHubDesktop\bin
	MSBuildSDKsPath=C:\Program Files\dotnet\sdk\8.0.202\Sdks\

18:11:14.055 |V| BuildToolUtils                | :11                | .NET CLI path in settings not found try to fallback to first detected .NET CLI runtime
18:11:14.056 |V| DotNetCoreCli                 | :11                | .NET Core at “C:\Program Files (x86)\dotnet” does not have the SDK folder inside.
18:11:14.056 |V| DotNetCoreCli                 | :11                | .NET Core at “C:\Program Files (x86)\dotnet” does not contain any valid SDK.
18:11:14.060 |V| BuildToolUtils                | :11                | .NET CLI path in settings not found try to fallback to first detected .NET CLI runtime
18:11:14.060 |V| DotNetCoreRuntimesDetector    | :11                | .NET Core CLI creation from installation folder: “C:\Program Files\dotnet\x64” fail with error: ".NET CLI installation folder is not found"
18:11:14.060 |V| RiderSolutionToolset          | :11                | Build and runtime calculation finished
18:11:14.068 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: now dispatching 1 unique requests.
18:11:14.069 |V| RiderSolutionToolset          | :11                | <Measured> "RiderSolutionToolset.UpdateFromSettings"  time=86ms
18:11:14.070 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: done dispatching 1 unique requests in 2 ms.
18:11:14.070 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: now dispatching 0 unique requests.
18:11:14.070 |V| SettingsLogging               | JetPool(S) #1:13   | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
18:11:14.206 |V| ComponentContainersStatistics | :1                 | <Finish> "ComponentContainer.Shell" time=39778ms. Total: 41860.6445ms
18:11:14.207 |V| ComponentContainersStatistics | :1                 | <Measured> "ComponentContainer[Shell]"  value=39778ms
